#WindowWidth (s)	Efficiency
0.4	0.544737
0.8	0.615789
1.2	0.607895
1.6	0.615789
2	0.568421
2.4	0.526316
2.8	0.465789
3.2	0.428947
3.6	0.368421
4	0.342105
4.4	0.297368
4.8	0.297368
5.2	0.260526
5.6	0.234211
6	0.213158
6.4	0.205263
6.8	0.210526
7.2	0.210526
7.6	0.223684
8	0.226316
8.4	0.236842
8.8	0.252632
9.2	0.255263
9.6	0.271053
10	0.281579
10.4	0.284211
10.8	0.292105
11.2	0.289474
11.6	0.286842
12	0.284211
12.4	0.284211
12.8	0.286842
13.2	0.305263
13.6	0.315789
14	0.326316
14.4	0.318421
14.8	0.331579
15.2	0.334211
15.6	0.334211
16	0.336842
16.4	0.35
16.8	0.342105
17.2	0.347368
17.6	0.344737
18	0.357895
18.4	0.360526
18.8	0.376316
19.2	0.378947
19.6	0.4
20	0.397368
20.4	0.394737
20.8	0.402632
21.2	0.415789
21.6	0.421053
22	0.426316
22.4	0.426316
22.8	0.434211
23.2	0.447368
23.6	0.455263
24	0.465789
24.4	0.465789
24.8	0.457895
25.2	0.463158
25.6	0.471053
26	0.476316
26.4	0.486842
26.8	0.489474
27.2	0.486842
27.6	0.507895
28	0.515789
28.4	0.542105
28.8	0.544737
29.2	0.536842
29.6	0.542105
30	0.547368
30.4	0.568421
30.8	0.565789
31.2	0.578947
31.6	0.602632
32	0.613158
32.4	0.639474
32.8	0.652632
33.2	0.678947
33.6	0.686842
34	0.692105
34.4	0.702632
34.8	0.721053
35.2	0.731579
35.6	0.744737
36	0.757895
36.4	0.755263
36.8	0.752632
37.2	0.763158
37.6	0.781579
38	0.792105
38.4	0.802632
38.8	0.818421
39.2	0.826316
39.6	0.834211
40	0.85
40.4	0.863158
40.8	0.873684
41.2	0.884211
41.6	0.886842
42	0.894737
42.4	0.889474
42.8	0.892105
43.2	0.884211
43.6	0.886842
44	0.881579
44.4	0.876316
44.8	0.868421
45.2	0.873684
45.6	0.868421
46	0.878947
46.4	0.876316
46.8	0.876316
47.2	0.884211
47.6	0.881579
48	0.884211
