0.19	0.013	0.127	0	0.018	0.626	0.005	0.011	0.063	0.287	0.015	0.101	0.018	0.528	0.274	0.106	0.161	0.006	0.027	0.002	0.071	0.016	0.007	0.465	0.182	0.081	0.204	0.003	0	0.323	0.009	0.015	0.167	0.37	0.277	0.98	0.383	0	0	0.163	0.079	0.121	0.016	0.023	0.009	0.001	0.008	0.002	0.013	0.001	0.151	0.113	0	0.114	0.067	0.003	0.125	0	0.045	0	0.003	0	0.045	0.229	0	0.012	0.002	0	0.108	0.351	0.007	0.067	0.279	0.295	0.673	0.144	0.658	0.027	0.19	0.95	0.038	0.482	0.08	0.26	0.537	0.193	0.159	0.603	0.291	0.314	0.001	0.048	0.03	0.13	0.017	0	0.006	0.001	0	0.011	0.396	0.093	0.245	0.118	0.023	0	0	0.533	0.008	0.012	0.001	0	0.135	0.057	0.049	0.001	0.035	0.261	0.013	0.043	0.104	0.481	0.429	0.596	0.224	0.002	0	0	0.15	0.001	0.002	0	0	0.157	0	0.043	0.421	0.354	0	0.015	0.255	0.002	0.014	0.004	0.007	0.226	0.066	0.143	0.045	0.015	0	0.357	0.005	0.18	0.004	0.022	0.073	0.041	0	0.017	0.015	0.01	0.016	0.007	0.042	0.321	0.334	0.049	0.252	0.847	0.476	0.857	0.989	0.001	0.221	0.945	1	0.073	0.968	0.752	0.028	0	0.102	0.073	0.031	0.105	0.419	0	0.01	0.032	0.011	0.007	0.493	0.101	0.035	0.754	0	0.001	0.001	0.032	0.174	0.002	0.062	0.001	0.106	0.025	0.562	0.328	0.545	0.329	0.001	0.001	0.024	0	0.033	0.184	0	0.008	0.004	0.002	0.002	0.22	0.11	0.347	0.105	0.039	0	0.043	0.091	0.156	0.038	0	0.092	0.063	0.097	0.302	0	0.182	0.013	0
0.066	0.014	0.001	0	0	0.238	0.01	0.002	0.015	0.039	0.021	0.026	0.063	0.458	0.218	0.038	0.098	0	0.002	0.001	0.008	0.017	0.001	0.006	0.012	0.011	0.009	0.001	0	0	0.004	0.022	0.223	0.024	0.448	0.414	0.004	0.002	0.004	0.003	0.082	0.012	0.002	0.002	0	0.001	0.003	0	0	0.003	0.091	0.065	0.005	0.001	0.003	0.006	0.011	0.002	0.013	0	0	0	0.009	0.031	0	0	0	0	0.34	0.017	0.003	0.059	0.156	0.33	0.507	0.486	0.844	0.104	0.045	0.908	0.01	0.21	0.244	0.162	0.125	0.166	0.307	0.326	0.239	0.009	0.002	0.003	0.01	0.014	0.008	0	0	0	0	0.012	0.038	0.431	0.202	0.095	0.03	0	0	0.027	0.004	0.007	0.001	0	0.03	0.042	0.026	0	0	0.048	0.046	0.081	0.181	0.125	0.305	0.421	0.264	0.005	0	0	0.012	0.001	0	0	0.001	0.001	0	0	0.173	0.206	0	0.003	0.004	0.002	0	0	0.024	0.016	0.038	0.013	0.025	0.066	0.004	0.007	0.002	0.039	0	0.045	0.002	0	0	0.012	0	0.003	0.018	0.001	0.005	0.464	0.569	0.105	0.048	0.207	0.693	0.989	0.475	0.008	0.722	0.975	0.948	0.541	0.454	0.924	0.003	0	0.021	0.032	0.012	0.037	0.049	0	0.001	0.011	0.005	0.004	0.025	0.001	0.008	0.438	0.001	0	0	0.009	0.026	0.02	0.012	0	0.003	0.07	0.167	0.51	0.472	0.46	0	0	0	0.027	0.132	0.014	0.004	0.002	0.001	0	0.001	0.032	0.116	0.098	0.106	0.006	0	0.001	0.184	0.124	0.012	0	0	0.013	0.087	0.069	0	0.001	0	0
0.003	0.011	0	0	0.001	0.042	0.05	0	0.01	0.008	0.012	0.001	0.058	0.125	0.239	0.05	0.002	0	0	0	0	0.002	0.001	0.002	0.007	0.032	0.001	0	0	0	0.001	0.007	0.041	0.059	0.601	0.323	0.001	0.007	0	0	0.043	0.003	0.001	0	0	0	0	0	0	0.002	0.013	0.017	0.008	0.001	0.003	0.007	0.001	0.001	0	0	0	0.001	0	0	0	0	0.001	0	0.004	0.005	0.012	0.008	0.081	0.468	0.348	0.503	0.098	0.123	0.322	0.77	0.002	0.082	0.081	0.1	0.19	0.216	0.221	0.213	0.288	0.006	0	0	0.002	0.006	0.029	0.003	0	0	0	0.001	0.029	0.2	0.175	0.096	0.001	0	0	0.003	0.03	0	0	0	0.007	0.018	0.001	0	0	0.009	0.008	0.004	0.079	0.199	0.568	0.422	0.042	0	0	0	0	0.001	0	0	0	0	0	0	0.082	0.003	0	0.004	0.003	0	0	0	0.004	0.004	0.009	0.013	0.015	0.003	0	0.005	0.008	0.005	0	0.006	0	0	0	0	0	0	0.001	0	0.011	0.252	0.211	0.135	0.152	0.525	0.781	0.958	0.664	0.481	0.396	0.977	0.883	0.762	0.187	0.538	0.001	0	0	0	0	0.035	0.003	0	0	0.002	0	0	0.006	0.006	0.072	0.001	0.001	0	0	0	0.003	0.009	0	0.004	0	0.077	0.117	0.518	0.488	0.118	0	0	0	0	0.078	0.06	0.008	0	0	0	0.001	0.005	0.056	0.088	0.04	0	0	0	0.066	0.031	0.005	0	0	0.019	0.061	0	0	0	0	0
0.007	0.002	0	0	0.002	0.001	0.011	0	0.001	0.008	0.02	0.004	0.057	0.084	0.179	0.099	0	0	0	0	0	0.002	0.002	0.001	0.004	0.013	0.002	0	0	0	0.002	0.014	0.02	0.061	0.087	0.005	0.004	0	0	0.001	0.003	0.001	0.001	0	0	0	0	0	0	0.001	0.009	0.009	0.007	0.001	0	0	0.001	0.002	0	0	0.001	0	0	0	0	0	0	0	0	0.007	0.017	0.006	0.075	0.306	0.366	0.67	0.168	0.227	0.376	0.152	0	0.041	0.115	0.149	0.107	0.189	0.205	0.215	0.035	0.006	0	0	0.002	0.002	0.014	0.011	0	0	0	0.001	0.034	0.053	0.191	0.06	0	0	0	0	0.004	0	0	0.003	0.004	0.015	0	0	0	0	0.026	0.046	0.055	0.174	0.218	0.276	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.005	0.001	0	0.001	0	0	0.008	0.002	0.009	0.01	0.004	0.007	0.001	0.002	0	0	0.005	0.001	0	0	0	0	0	0	0.001	0.025	0.135	0.193	0.278	0.115	0.322	0.918	0.767	0.616	0.751	0.654	0.909	0.913	0.734	0.485	0.035	0.004	0.001	0	0	0.008	0.005	0	0.002	0	0	0.001	0.002	0	0	0.021	0	0	0	0	0	0.002	0.005	0	0	0	0.007	0.18	0.303	0.347	0.006	0	0	0	0.006	0.033	0.019	0.001	0.001	0	0	0.001	0	0.006	0.059	0.004	0	0	0	0.004	0.002	0	0	0	0	0.01	0	0.001	0	0	0
0.004	0	0	0.001	0.003	0	0.01	0.022	0	0.002	0.003	0.009	0.013	0.079	0.071	0.009	0.003	0	0	0	0	0	0.002	0.002	0.007	0.005	0	0	0	0	0.001	0.01	0.013	0.064	0.1	0.005	0.004	0	0	0	0.001	0.003	0	0	0	0	0	0	0	0.001	0	0.003	0.009	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.008	0.024	0.067	0.15	0.414	0.24	0.224	0.282	0.467	0.268	0	0	0.083	0.138	0.093	0.175	0.229	0.18	0.019	0.001	0	0	0	0.006	0.031	0.011	0	0	0	0.001	0.007	0.048	0.108	0.006	0.001	0	0	0.001	0	0	0	0	0.002	0	0.001	0.001	0	0	0.011	0.019	0.036	0.205	0.281	0.126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.004	0.002	0	0	0	0	0	0.004	0.003	0.001	0.008	0.002	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.019	0.027	0.079	0.306	0.346	0.389	0.95	0.725	0.648	0.829	0.954	0.587	0.849	0.808	0.328	0.006	0.008	0	0	0	0.003	0	0	0.001	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0.001	0	0.003	0.006	0.135	0.275	0.098	0.003	0.001	0	0	0.004	0.005	0.003	0.003	0.001	0	0	0	0.003	0.001	0.01	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0
0.002	0	0	0	0.001	0.001	0.001	0.007	0.003	0.001	0.004	0.028	0.02	0.061	0.069	0.006	0	0	0	0	0	0	0	0.002	0.004	0	0	0	0	0	0	0.002	0.02	0.044	0.008	0.003	0.002	0	0	0	0	0.001	0	0	0	0	0	0	0	0.001	0	0.002	0.003	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.011	0.024	0.061	0.141	0.469	0.19	0.337	0.398	0.327	0.064	0	0	0.039	0.101	0.159	0.149	0.156	0.036	0.009	0	0	0	0	0.007	0.024	0.007	0.002	0	0	0.003	0.002	0.037	0.019	0.002	0	0	0.001	0.001	0	0	0	0	0.002	0	0	0	0	0	0	0.031	0.069	0.112	0.194	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0.001	0	0	0	0	0	0.005	0.003	0.004	0.005	0.001	0	0	0	0	0.001	0	0.001	0	0	0	0	0	0	0.027	0.016	0.05	0.157	0.465	0.739	0.538	0.533	0.823	0.928	0.922	0.668	0.799	0.806	0.176	0.014	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0.001	0	0.001	0.007	0.042	0.183	0.003	0	0.001	0	0	0	0.002	0.001	0.001	0	0	0	0	0.002	0.001	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.001	0	0	0	0.001	0	0.005	0.007	0.001	0.003	0.012	0.021	0.011	0.006	0.001	0.001	0.001	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0.001	0.04	0.025	0.007	0.002	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.032	0.068	0.095	0.12	0.219	0.355	0.459	0.269	0	0	0.001	0.007	0.079	0.152	0.113	0.158	0.04	0.002	0	0	0	0	0.005	0.013	0.009	0.003	0	0	0.003	0.003	0.005	0.004	0.001	0.001	0	0.001	0	0.001	0	0	0	0	0	0.001	0.001	0	0	0	0.027	0.072	0.079	0.061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.004	0	0	0	0	0	0	0.004	0.002	0.004	0.002	0.002	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0.002	0.047	0.175	0.475	0.854	0.536	0.654	0.835	0.951	0.869	0.813	0.474	0.557	0.159	0.018	0.001	0.003	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0.002	0	0.012	0.034	0.03	0.002	0.001	0	0	0	0.001	0	0	0	0	0.001	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0.001	0	0	0	0	0	0.002	0.006	0.001	0	0.008	0.031	0.016	0	0	0.001	0.001	0	0	0	0	0	0	0.001	0	0	0	0	0	0.001	0.001	0.004	0.003	0.005	0.002	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0.036	0.054	0.128	0.078	0.243	0.358	0.383	0.087	0	0	0.001	0.004	0.064	0.132	0.155	0.041	0.012	0.001	0	0	0	0	0.004	0.006	0.01	0.001	0.001	0.001	0.001	0.003	0.001	0.003	0.001	0.002	0	0.001	0.001	0.001	0	0.001	0.004	0	0	0.001	0.001	0	0	0	0.001	0.064	0.099	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.003	0.001	0	0	0	0	0.001	0.002	0.002	0.002	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0.011	0.143	0.676	0.728	0.48	0.656	0.875	0.928	0.899	0.805	0.497	0.32	0.118	0.014	0.005	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0.008	0.016	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.001	0	0	0	0	0	0.003	0.01	0.001	0.007	0.008	0.004	0	0	0	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0.002	0.004	0.004	0.002	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0.01	0.05	0.062	0.051	0.183	0.403	0.31	0	0	0.001	0.001	0.004	0.01	0.095	0.139	0.034	0.002	0.001	0.001	0	0	0	0	0.004	0.006	0.007	0.004	0.001	0.001	0.003	0	0.002	0.001	0.003	0.002	0.001	0.001	0	0	0.001	0.001	0	0.001	0.001	0.001	0.001	0	0	0.002	0.05	0.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.003	0.002	0	0	0	0	0	0	0	0.002	0.001	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0.002	0.013	0.13	0.673	0.642	0.643	0.673	0.953	0.871	0.846	0.763	0.524	0.073	0.066	0.035	0.008	0.001	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.004	0.007	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.009	0.001	0.001	0.005	0.003	0	0	0.002	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0.001	0.002	0.001	0.003	0.003	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007	0.067	0.031	0.066	0.17	0.269	0.105	0	0	0.003	0.003	0.003	0.004	0.07	0.048	0.022	0.001	0.001	0.001	0	0	0.001	0	0.002	0.004	0.007	0.005	0.003	0.001	0.002	0.001	0	0.004	0.001	0.003	0.001	0.001	0.001	0	0	0	0	0.001	0.002	0.001	0.002	0	0.001	0.002	0.003	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0	0	0	0	0	0	0	0.001	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0.001	0.019	0.223	0.364	0.471	0.761	0.79	0.836	0.853	0.851	0.783	0.401	0.068	0.045	0.042	0.009	0.002	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
