#WindowWidth (s)	Efficiency
0.4	0.0617647
0.8	0.075
1.2	0.0808824
1.6	0.0661765
2	0.0632353
2.4	0.0573529
2.8	0.0485294
3.2	0.0411765
3.6	0.0411765
4	0.0352941
4.4	0.0382353
4.8	0.0338235
5.2	0.0338235
5.6	0.0323529
6	0.0308824
6.4	0.0323529
6.8	0.0279412
7.2	0.0235294
7.6	0.0176471
8	0.0176471
8.4	0.0176471
8.8	0.0147059
9.2	0.0147059
9.6	0.0117647
10	0.00882353
10.4	0.0117647
10.8	0.0102941
11.2	0.0102941
11.6	0.0102941
12	0.00882353
12.4	0.00735294
12.8	0.00735294
13.2	0.00882353
13.6	0.00735294
14	0.00588235
14.4	0.00294118
14.8	0.00441176
15.2	0
15.6	0
16	0.00147059
16.4	0.00441176
16.8	0.00441176
17.2	0.00588235
17.6	0.00588235
18	0.00441176
18.4	0.00441176
18.8	0.00441176
19.2	0.00294118
19.6	0.00294118
20	0.00147059
20.4	0.00294118
20.8	0.00441176
21.2	0.00588235
21.6	0.00588235
22	0.00735294
22.4	0.00735294
22.8	0.00735294
23.2	0.00588235
23.6	0.00588235
24	0.00735294
24.4	0.00735294
24.8	0.0102941
25.2	0.0102941
25.6	0.0102941
26	0.00882353
26.4	0.0102941
26.8	0.0132353
27.2	0.0102941
27.6	0.0117647
28	0.00882353
28.4	0.0102941
28.8	0.0102941
29.2	0.00882353
29.6	0.00588235
30	0.00882353
30.4	0.0102941
30.8	0.0132353
31.2	0.0147059
31.6	0.0132353
32	0.0147059
32.4	0.0191176
32.8	0.0176471
33.2	0.0205882
33.6	0.0235294
34	0.0264706
34.4	0.0308824
34.8	0.0323529
35.2	0.0352941
35.6	0.0352941
36	0.0382353
36.4	0.0382353
36.8	0.0411765
37.2	0.0411765
37.6	0.0455882
38	0.0455882
38.4	0.0485294
38.8	0.05
39.2	0.0514706
39.6	0.0529412
40	0.0544118
40.4	0.0573529
40.8	0.0573529
41.2	0.0588235
41.6	0.0602941
42	0.0632353
42.4	0.0632353
42.8	0.0632353
43.2	0.0632353
43.6	0.0632353
44	0.0661765
44.4	0.0661765
44.8	0.0676471
45.2	0.0691176
45.6	0.0705882
46	0.0705882
46.4	0.0735294
46.8	0.0735294
47.2	0.0735294
47.6	0.075
48	0.0794118
