#WindowWidth (s)	Efficiency
0.4	0.0541667
0.8	0.1
1.2	0.0958333
1.6	0.129167
2	0.141667
2.4	0.129167
2.8	0.145833
3.2	0.108333
3.6	0.108333
4	0.1125
4.4	0.1125
4.8	0.108333
5.2	0.104167
5.6	0.116667
6	0.116667
6.4	0.133333
6.8	0.145833
7.2	0.15
7.6	0.15
8	0.154167
8.4	0.145833
8.8	0.154167
9.2	0.158333
9.6	0.15
10	0.154167
10.4	0.158333
10.8	0.158333
11.2	0.15
11.6	0.158333
12	0.1625
12.4	0.170833
12.8	0.191667
13.2	0.1875
13.6	0.204167
14	0.208333
14.4	0.229167
14.8	0.2375
15.2	0.25
15.6	0.25
16	0.25
16.4	0.254167
16.8	0.258333
17.2	0.254167
17.6	0.254167
18	0.258333
18.4	0.258333
18.8	0.266667
19.2	0.2625
19.6	0.279167
20	0.283333
20.4	0.2875
20.8	0.2875
21.2	0.2875
21.6	0.2875
22	0.2875
22.4	0.2875
22.8	0.291667
23.2	0.283333
23.6	0.275
24	0.279167
24.4	0.279167
24.8	0.2625
25.2	0.25
25.6	0.254167
26	0.266667
26.4	0.254167
26.8	0.254167
27.2	0.25
27.6	0.245833
28	0.245833
28.4	0.25
28.8	0.258333
29.2	0.241667
29.6	0.229167
30	0.2375
30.4	0.245833
30.8	0.233333
31.2	0.241667
31.6	0.2375
32	0.241667
32.4	0.245833
32.8	0.258333
33.2	0.2625
33.6	0.258333
34	0.258333
34.4	0.245833
34.8	0.25
35.2	0.25
35.6	0.2625
36	0.258333
36.4	0.266667
36.8	0.266667
37.2	0.275
37.6	0.275
38	0.283333
38.4	0.283333
38.8	0.291667
39.2	0.291667
39.6	0.304167
40	0.304167
40.4	0.316667
40.8	0.316667
41.2	0.325
41.6	0.325
42	0.341667
42.4	0.341667
42.8	0.35
43.2	0.35
43.6	0.354167
44	0.366667
44.4	0.366667
44.8	0.375
45.2	0.383333
45.6	0.383333
46	0.395833
46.4	0.395833
46.8	0.408333
47.2	0.408333
47.6	0.420833
48	0.420833
